id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户
4497152967615446,IELokvX7M,【#武汉一护士疫情期间献血3次#，坚持献血17年累计献血140次】38岁的胡倩华是武汉市二七社区卫生服务中心计划免疫科护士。当她得知要去往医学观察点驻守后，第二天便赶到武汉血液中心去献血。献血隔天，她前往隔离点支援。坚守了16天后，胡倩华到单位安排的观察点隔离。隔离期满后，她再次捐献了2个治疗剂量的血小板。她说：“疫情防控期间肯定缺血，血液一天都不能少，我必须要去！”4月23日，胡倩华再次献血。“血液一天都不能少，这时候我必须去！” 社区医院护士一解除隔离就去献血,,"https://wx4.sinaimg.cn/large/a716fd45ly1ge4jya4l97j20go0ciwgb.jpg,https://wx2.sinaimg.cn/large/a716fd45ly1ge4jya4rvvj20go0ciabi.jpg,https://wx2.sinaimg.cn/large/a716fd45ly1ge4jya4fnxj20go0ciq4y.jpg",,,2020-04-24,微博 weibo.com,4716,734,679,武汉一护士疫情期间献血3次,
4497144754886799,IELb5kvhl,【#黑龙江新增3例本土病例#，#黑龙江昨日无新增境外输入病例#】2020年4月23日0-24时，黑龙江省省内新增确诊病例3例（大庆1例、哈尔滨本土无症状感染者转为确诊病例2例），其中：哈尔滨新增2例中，有1例为确诊病例陈某君（男，87岁）在哈医大一院住院期间同楼层同病区住院患者王某惠（4月16日确诊病例）的孙子，有1例为陈某君（男，87岁）在哈尔滨市二院住院期间同楼层同病区患者段某英（4月12日确诊病例）的丈夫；大庆1例为确诊病例陈某君（男，87岁）在哈医大一院住院期间同楼层同病区住院患者姜某元的女儿，这3例确诊病例都是已纳入集中医学观察的密接者。新增本土无症状感染者8例（牡丹江7例、哈尔滨1例），其中：牡丹江新增7例中，有3例分别为确诊病例龚某（女，66岁）在牡丹江市康安医院住院期间同病区的住院患者及其妻子和共同生活人员，有2例为同期间住院患者的陪护，有1例是同期间陪护的亲属，有1例是确诊病例龚某（女，66岁）的密切接触者；哈尔滨新增1例为确诊病例在哈医大一院住院期间同楼层同病区住院患者刘某福（4月21日确诊病例）的儿子；这8例无症状感染者都是已纳入集中医学观察的密接者。截至4月23日24时，累计报告本土确诊病例543例，累计治愈出院病例470例，现有确诊病例60例（哈尔滨57例、牡丹江2例、大庆1例），现有无症状感染者34例（哈尔滨20例、牡丹江12例、绥化2例）。当日发热门诊诊疗人数943人。累计追踪到密切接触者18373人，已解除医学观察16459人，尚有1785人正在接受医学观察。2020年4月23日0-24时，全省无新增境外输入确诊病例。截至4月23日24时，累计报告境外输入确诊病例385例，其中：黑龙江省119例，其他省份266例；现有境外输入确诊病例370例；累计报告境外治愈出院病例15例。追踪到境外密切接触者2094人，已解除医学观察2048人，尚有46人正在接受医学观察。2020年4月23日0-24时，无新增境外输入无症状感染者。截至4月23日24时，现有境外输入无症状感染者23例，其中：黑龙江省11例，其他省份12例。,,https://wx2.sinaimg.cn/large/a716fd45ly1ge4j1vcvynj20ob0obk0y.jpg,,,2020-04-24,微博 weibo.com,1791,502,411,"黑龙江新增3例本土病例,黑龙江昨日无新增境外输入病例",
4497140120405551,IEL3C1Hv9,【今天，骄傲转发，祝福中国航天！】今天，是第五个中国航天日，也是#东方红一号发射成功50周年#。如今，仰望星空，北斗环绕，嫦娥伴月，神舟起航；俯瞰大地，导航定位，遥感监测，卫星通信…星河浩瀚，我们从未停止探索的脚步！数读#中国航天硬核成就#↓↓致敬中国航天人，我们的征途是星辰大海！ ,,"https://wx2.sinaimg.cn/large/a716fd45ly1ge4iicf5icj20k00zktpy.jpg,https://wx1.sinaimg.cn/large/a716fd45ly1ge4iiccs8cj20k00zkqgp.jpg,https://wx1.sinaimg.cn/large/a716fd45ly1ge4iiccfnij20k00zkdq0.jpg,https://wx2.sinaimg.cn/large/a716fd45ly1ge4iidmmyij20k00zkk3y.jpg,https://wx2.sinaimg.cn/large/a716fd45ly1ge4iicfk3zj20k00zk0zv.jpg,https://wx4.sinaimg.cn/large/a716fd45ly1ge4iidgmmdj20k00zkdr7.jpg,https://wx1.sinaimg.cn/large/a716fd45ly1ge4iid40jmj20k00zkh0u.jpg,https://wx3.sinaimg.cn/large/a716fd45ly1ge4iids6eaj20k00zkk0o.jpg,https://wx2.sinaimg.cn/large/a716fd45ly1ge4iidagkxj20k00zkdq5.jpg",,,2020-04-24,微博 weibo.com,29290,2332,6736,"东方红一号发射成功50周年,中国航天硬核成就",
4497135775481693,IEKWBn02p,【#意大利新增治愈首次超过新增确诊#】意大利民事保护部门23日发布的数据显示，意大利当天新增新冠治愈病例3033例，新增确诊病例2646例。这是意大利疫情暴发以来新增治愈病例数首次超过新增确诊病例数，显示疫情进一步好转。意大利新增治愈病例首次超过新增确诊病例 ,,https://wx1.sinaimg.cn/large/a716fd45ly1ge4i0o25e7j20ob0obk0y.jpg,,,2020-04-24,微博 weibo.com,34011,1868,1212,意大利新增治愈首次超过新增确诊,
4497134072565674,IEKTRaLrQ,【#美众议院调查特朗普政府疫情应对#】据美媒报道，美国国会众议院23日投票通过成立特别调查委员会，以审查特朗普政府对新冠疫情的应对以及经济救助计划的执行情况，包括政府对检测和隔离等问题的处理，设备和医疗用品的分发等。（央视） ,,https://wx3.sinaimg.cn/large/a716fd45ly1ge4htmfhe7j20ob0obk0y.jpg,,,2020-04-24,微博 weibo.com,3206,463,267,美众议院调查特朗普政府疫情应对,
4497129986514502,IEKNgrkIC,【今天，转发纪念！#东方红一号发射成功50周年#】今天，第五个中国航天日。50年前的今天，长征一号运载火箭成功发射东方红一号卫星，中国正式开启了太空时代。一起转，#祝福中国航天#；你好，星辰大海！  人民日报的微博视频 ,,,"http://f.video.weibocdn.com/vbLWryM0lx07CJQn2Bcs0104120080wH0E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=c3f00996be5378650057cf237d7bfffd&Expires=1589690123&ssig=bivrIbWLKy&KID=unistore,video",,2020-04-24,微博视频,55419,2817,8994,"东方红一号发射成功50周年,祝福中国航天",
4497125994089409,IEKGPh9Qd,【#抗体检测显示1/5纽约人可能已感染#】当地时间4月23日，纽约州州长安德鲁·科莫表示，对该州3000名居民进行的一项随机测试发现，13.9%的参与者新冠病毒抗体检测呈阳性。分析称，该结果表明纽约州可能已有270万人感染过新冠病毒。在3000名参与者中，约1300人来自纽约市，这部分人员的检测阳性率达到了21%。（郑琪）,,https://wx2.sinaimg.cn/large/a716fd45ly1ge4gvzjufjj20ob0obk0y.jpg,,,2020-04-24,微博 weibo.com,3987,679,376,抗体检测显示1/5纽约人可能已感染,
4497124538713439,IEKEtAyLl,【#美国新冠病毒感染病例超过86万#】据美国约翰斯·霍普金斯大学疫情实时监测系统显示，截至美东时间4月23日下午5时41分，美国已至少有新冠病毒感染病例864415例，包括死亡病例47892例。与该系统大约24小时前的数据相比，美国新增感染病例17433例，新增死亡病例1283例。当前，疫情最严重的纽约州有确诊病例269756例，包括死亡病例19551例。新泽西州有确诊病例95914例，包括死亡病例5150例。此外，马萨诸塞州、宾夕法尼亚州、加利福尼亚州、密歇根州、伊利诺伊州等地的确诊病例数也超过了3万。（郑琪）,,https://wx4.sinaimg.cn/large/a716fd45ly1ge4gq8dfinj20ob0obk0y.jpg,,,2020-04-24,微博 weibo.com,3409,623,325,美国新冠病毒感染病例超过86万,
4497020737422518,IEHX3v8W2,【#你好，明天#】我国成年人人均阅读纸质书4.65本，世界读书日亮起提示灯。无论电子书还是纸质书，只要读进去便是好事。脚步丈量不到的地方，文字可以。把读书当成一种生活方式，我们就会更谦卑更自信，找到更丰富的精神原乡，看见更辽阔的人生天空。在这个特殊的春天，愿阅读让心灵更宁静、更丰盈。 ,,https://wx4.sinaimg.cn/large/a716fd45ly1ge44t1pxmtj20k00zkh6b.jpg,,,2020-04-23,微博 weibo.com,5574,1172,1564,你好，明天,
4497010578998319,IEHGFBKSb,【#超400架美国飞机停在荒漠里#】美国加利福尼亚州的一处前空军基地，最近成为世界上最大“停机坪”之一。由于地处干旱荒漠中，飞机生锈风险小，因疫情停飞的多家航空公司飞机停在此处。目前，已有超过400架飞机静静排列在跑道上。据了解，该基地最多可容纳500架飞机。世面的秒拍视频 ,,,"http://miaopai.video.weibocdn.com/XmcTX6kelx07CJifMHzi01041200V1dE0E013.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&Expires=1589690142&ssig=6cGujBZzLm&KID=unistore,video",,2020-04-23,微博 weibo.com,6381,877,879,超400架美国飞机停在荒漠里,
4496999455526405,IEHoJnbFz,【农业农村部：#长江流域332个水生生物保护区已全面禁捕#】23日，农业农村部等三部委联合召开长江流域禁捕和渔民安置保障工作部署推进视频会。会议指出，我国#全面启动长江禁捕取得阶段性成效#。目前，长江流域332个水生生物保护区率先实现全面禁捕，约12.8万名退捕渔民通过就业服务、生活补助、医疗社保得到妥善安置。会议要求，沿江各省份各级农业农村部门确保如期保质完成年底前长江全面禁捕任务。网页链接,,https://wx1.sinaimg.cn/large/a716fd45ly1ge42cinmqhj210b0n5tgu.jpg,,,2020-04-23,微博 weibo.com,2680,441,408,"长江流域332个水生生物保护区已全面禁捕,全面启动长江禁捕取得阶段性成效",
4496992170730440,IEHcZ341i,【夜读：你只是看起来爱读书】人人都说读书好，但却不是每个人都能真正静下心来认真读书。许多人，都只是看起来爱读书而已。真正能从读书中获得益处和乐趣的人，往往愿意安心地等那个好结果出现，而不会要求立刻“变现”。或许，对阅读保有悦纳心和敬畏心，才是阅读时应有的心态。 【夜读】你只是看起来爱读书,,,,,2020-04-23,微博 weibo.com,10093,1244,1855,,
4496983421206423,IEGYS53Qr,【七部门：#教师护士船员等职业可先上岗再考证#】近日，人社部、教育部、司法部等7部门印发通知，提出对教师资格、护士执业资格、渔业船员资格等职业资格实施“先上岗、再考证”阶段性措施。通知提出，对于教师资格、护士执业资格、渔业船员资格、执业兽医资格、演出经纪人员资格、专利代理师资格等，高校毕业生可以先上岗从事相关工作，再参加考试并取得职业资格，用人单位年内招聘不得将执业资格作为限制性条件。尚未取得法律职业资格证书的高校毕业生，可先申请实习登记并在律所实习，实习期满合格至一年内取得法律职业资格证书的，可以按规定申请律师执业。（人民日报记者李心萍）,,https://wx4.sinaimg.cn/large/a716fd45ly1ge40lkp8hhj20rw19gqr7.jpg,,,2020-04-23,微博 weibo.com,7461,1862,989,教师护士船员等职业可先上岗再考证,
4496972822096191,IEGHM8Njx,【#高校组织宿管给学生晒被子#，网友：又是别人家的大学】4月22日，浙江农林大学#复课前宿管阿姨帮同学晒被子#。此前学校通知复课后，有晒被子需求的学生可通过联系所在公寓的宿管阿姨帮忙晒被子。阿姨们则会根据学生预约需求给每条被子做好标记。还没返校的大学生们，你宿舍的被子还好吗？ ,,"https://wx4.sinaimg.cn/large/a716fd45ly1ge3z9y84i1j21900u01an.jpg,https://wx1.sinaimg.cn/large/a716fd45ly1ge3z9z3fnaj218w0u04es.jpg,https://wx1.sinaimg.cn/large/a716fd45ly1ge3z9yzydmj21900u04ec.jpg,https://wx3.sinaimg.cn/large/a716fd45ly1ge3z9z2mz5j21900u0k66.jpg,https://wx3.sinaimg.cn/large/a716fd45ly1ge3z9y3o8sj21900u0h0f.jpg,https://wx1.sinaimg.cn/large/a716fd45ly1ge3z9yav55j21900u0dwp.jpg,https://wx2.sinaimg.cn/large/a716fd45ly1ge3z9y2uuhj21900u0n8p.jpg,https://wx4.sinaimg.cn/large/a716fd45ly1ge3z9xtvmwj21900u0wov.jpg,https://wx3.sinaimg.cn/large/a716fd45ly1ge3z9yurirj21900u0dtg.jpg",,,2020-04-23,微博 weibo.com,16380,2854,1488,"高校组织宿管给学生晒被子,复课前宿管阿姨帮同学晒被子",
4496959081391209,IEGlC5PUR,【#中外科学家绘制迄今最精确银河系结构图#：#银河系有4条旋臂#】据南京大学消息，中美德科学家组成的国际科研团队绘制出尺度为10万x 10万光年的全新银河系结构图。该图是迄今最精确的银河系结构图，它清晰地展示银河系是一个具有四条旋臂的棒旋星系，彻底解决了银河系究竟有几条旋臂这个天文学中长期悬而未决的重大科学问题。,,https://wx2.sinaimg.cn/large/a716fd45ly1ge3xq7emi2j20j60lxtgz.jpg,,,2020-04-23,微博 weibo.com,10676,1756,2841,"中外科学家绘制迄今最精确银河系结构图,银河系有4条旋臂",
4496951863655115,IEG9YfkRt,【最新：#全球感染人数已超260万例#】截至北京时间4月23日17时，211个国家和地区累计确诊2600557例，“钻石公主”号邮轮712例，#全球累计死亡183530例#。转发关注#新冠肺炎疫情全球走势#↓↓ ,,https://wx3.sinaimg.cn/large/a716fd45ly1ge3ww6s8c9j20u02dkx6q.jpg,,,2020-04-23,微博 weibo.com,3785,832,693,"全球感染人数已超260万例,全球累计死亡183530例,新冠肺炎疫情全球走势",
4496947047809945,IEG2cwLIR,【明天#中国将发布火星任务名称#，转发期待！】2020年4月24日，是第5个中国航天日，也是#东方红一号发射成功50周年#。届时中国首次火星探测任务名称、任务标识将正式公开。你心中的火星探测器名称是什么？2020，向火星出发，一起拥抱星辰大海！@我们的太空  人民日报的微博视频 ,,,"http://f.video.weibocdn.com/qJTViMJLlx07CJ2rovDy01041201Pcys0E010.mp4?label=mp4_720p&template=1652x696.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&Expires=1589690142&ssig=4fo3SmDY2s&KID=unistore,video",,2020-04-23,微博视频,11932,1757,2496,"中国将发布火星任务名称,东方红一号发射成功50周年",我们的太空
4496938538103769,IEFOty09X,【高燃！#中国海军家族生日全家福#】71年来，人民海军从无到有，从小到大，劈波斩浪，纵横海疆。四月以来，#辽宁舰山东舰同月出海实训#，首艘万吨大型驱逐舰南昌舰进行海上实战化训练。愿中国海军未来仗剑深蓝，犁水四方！戳视频看中国海军家族：水面舰艇、航空兵、海军陆战队、潜艇、岸防部队…央广军事的微博视频,,,"http://f.video.weibocdn.com/PN21YI2clx07CIXXfHBK01041200oiHf0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=1621fcd5d40969f1c74e6b06e52fcd54&Expires=1589690143&ssig=vfgryU8SKj&KID=unistore,video",,2020-04-23,微博 weibo.com,34391,2823,4803,"中国海军家族生日全家福,辽宁舰山东舰同月出海实训",
4496929909770119,IEFAyEZEz,【转存！教育部推荐高中生阅读的90本好书】知识可以检索，而思想只能磨砺。每个人的成长，都离不开书的指引。教育部#中小学生分级阅读指导目录#推荐的高中阶段值得一读的90本好书，戳↓↓你读过几本？ ,,"https://wx2.sinaimg.cn/large/a716fd45ly1ge3ucvo8wyj20jg1y5wxd.jpg,https://wx4.sinaimg.cn/large/a716fd45ly1ge3ucy9i1cj20jg1y5h65.jpg,https://wx1.sinaimg.cn/large/a716fd45ly1ge3ud0b005j20jg1y5kdp.jpg,https://wx2.sinaimg.cn/large/a716fd45ly1ge3ud2q0xaj20jg1xw7oy.jpg,https://wx1.sinaimg.cn/large/a716fd45ly1ge3ud551hmj20jg1y5wy3.jpg,https://wx1.sinaimg.cn/large/a716fd45ly1ge3ud7pm0rj20jg1y57np.jpg,https://wx1.sinaimg.cn/large/a716fd45ly1ge3uda7fzgj20jg27xh7m.jpg,https://wx2.sinaimg.cn/large/a716fd45ly1ge3udd119pj20jg1xzx2l.jpg,https://wx4.sinaimg.cn/large/a716fd45ly1ge3udfwmwrj20jg27x7pz.jpg",,,2020-04-23,微博 weibo.com,21477,1765,7733,中小学生分级阅读指导目录,
4496921941292968,IEFnI5qmk,【#CNN记者时隔三个月重返武汉#：有点超现实】22日，一名CNN记者时隔近三个月后重返武汉，向观众展示了武汉现在恢复的状况。这名#CNN记者重返武汉后介绍中国健康码#，还介绍了中国的公众戴口罩情况和应对境外输入措施。他说，回想起接到电话被要求离开武汉的那天，再看到眼前这一切，真有点超现实。微丢的微博视频,,,"http://f.video.weibocdn.com/oF2PBqE9lx07CIPDOTq801041200M8sR0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1589690152&ssig=O%2FjwIzIvuC&KID=unistore,video",,2020-04-23,微博 weibo.com,27758,1470,1673,"CNN记者时隔三个月重返武汉,CNN记者重返武汉后介绍中国健康码",
4496913917555910,IEFaLvHDw,【听！这是#人民海军过去一年留下的声音#】海上阅兵式上的国歌声，首艘075两栖攻击舰下水的鸣笛声，山东号航母通过台湾海峡的演练声，辽宁号航母舰载机的轰鸣声…今天，人民海军成立71周年，7段声音记录了过去一年海军战士劈波斩浪、向海图强的征程。转起，祝#人民海军生日快乐#！海客新闻的秒拍视频 ,,,"http://miaopai.video.weibocdn.com/sOs5Rv3mlx07CIlapsYg01041201lzY70E013.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&Expires=1589690151&ssig=J18Wbswn%2Bh&KID=unistore,video",,2020-04-23,微博 weibo.com,4212,671,1038,"人民海军过去一年留下的声音,人民海军生日快乐",
4496907994728549,IEF1djQ6V,【#在日留学生vlog记录健康包发放#】4月19日，日本神户大学一名博士留学生龙蕾领取了来自祖国的健康包，派发现场还有不少帮忙的志愿者。#留学生健康包上写着祖国在你身边#，里面有2个N95口罩、1包日常用口罩、200张消毒纸巾等。有留学生说自己的口罩已经用光了：“果然祖国还是和我在一起。”（人民日报记者 胡润新）  人民日报的微博视频,,,"http://f.video.weibocdn.com/3CW1sm5Vlx07CIRN6lDy01041200Xnch0E010.mp4?label=mp4_hd&template=640x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1589690152&ssig=5vohvoDhcC&KID=unistore,video",,2020-04-23,微博视频,8772,932,826,"在日留学生vlog记录健康包发放,留学生健康包上写着祖国在你身边",
4496901426118977,IEEQCpFPb,【外交部：#中国再向世卫捐款3千万美元抗疫#】外交部发言人耿爽23日宣布，中国将在此前向世卫组织捐款2000万美元的基础上，再追加3000万美元现汇捐款，用以支持世卫组织开展抗击新冠肺炎疫情的国际合作。耿爽：中国再捐3000万美元支持世卫组织抗击新冠肺炎 ,,https://wx3.sinaimg.cn/large/a716fd45ly1ge3r17z6vvj21260ounpd.jpg,,,2020-04-23,微博 weibo.com,16979,2634,632,中国再向世卫捐款3千万美元抗疫,
4496895948381812,IEEHMzauw,【#中国科学院称新冠病毒受气温影响小#】#新冠病毒是否会因气温升高被遏制#？中国科学院微生物研究所研究员施一介绍，气温升高时不利于病毒存活，但因病毒传播方式的不同，要对病毒进行区分。目前普遍认为新冠病毒通过飞沫和直接接触传播，受气温影响小，例如南半球天气炎热，但仍然有疫情发生。最终情况如何需要进一步观察。 人民日报的微博视频,,,"http://f.video.weibocdn.com/19Uesp4ilx07CIOvhquA0104120060pl0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1589690152&ssig=4eyCKy1CmD&KID=unistore,video",,2020-04-23,微博云剪,18482,1354,987,"中国科学院称新冠病毒受气温影响小,新冠病毒是否会因气温升高被遏制",
4496895059877950,IEEGlFrHM,【#疾控专家答五一假期能否出行#：#五一假期出行需注意什么#】23日，中国疾控中心研究员冯录召表示，对于大部分近期无新增病例报告的地区来说，五一假期旅行比较安全，但仍需警惕感染风险，不建议老年人、慢性病患者、孕妇及高危人群出行旅游。对于出行人员，建议出行前做好准备，就近错峰出游；出行途中乘坐交通工具要做好防护；游玩过程中注意保持人际距离，保持良好卫生习惯。旅途中就餐时应首选外带食品，在餐厅应间隔错位用餐。 人民日报的微博视频,,,"http://f.video.weibocdn.com/xMwt4sO7lx07CIOgfYsM01041200bDJc0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1589690153&ssig=PY%2FC1b8J%2B5&KID=unistore,video",,2020-04-23,微博云剪,3210,999,798,"疾控专家答五一假期能否出行,五一假期出行需注意什么",
4496891196795441,IEEA7svNT,【国家卫健委：#境外输入病例半数以上治愈出院#】国家卫生健康委新闻发言人、宣传司副司长米锋介绍，4月22日，#湖北现有重症病例降至2例#，全国现有确诊病例首次降至1000例以内，境外输入确诊病例已有半数以上治愈出院，但个别地方聚集性疫情确诊人数仍在增加，要尽快阻断传播途径，补上防控短板漏洞，坚决遏制疫情反弹。 人民日报的微博视频,,,"http://f.video.weibocdn.com/O9rwbibxlx07CINcSPks010412002B320E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1589690153&ssig=vOM2Q7wFfK&KID=unistore,video",,2020-04-23,微博云剪,1952,284,200,"境外输入病例半数以上治愈出院,湖北现有重症病例降至2例",
4496888491108736,IEEvL4EqQ,【#人民直播#：#国务院联防联控机制发布会#】国务院联防联控机制定于4月23日15时召开新闻发布会，介绍新冠肺炎防控的科学知识普及，有关专家回答媒体提问。@人民日报 正在直播↓↓一起关注！ 人民日报的微博视频 . ,,,"http://f.video.weibocdn.com/JgigkoBclx07CIPsQooU01041207mGEK0E030.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&Expires=1589690151&ssig=MlGz3oA1eA&KID=unistore,video",,2020-04-23,微博网页版,1351,123,153,"人民直播,国务院联防联控机制发布会",人民日报
4496879318259344,IEEgXyEDe,【惊心动魄！#监控实拍民警抓捕涉毒人员#】4月21日，陕西@榆林公安 发布了一段惊心动魄的抓捕涉毒人员视频。监控实拍的视频中，民警徒手对抗汽车，被拽倒地瞬间站起，让人揪心不已。网友：真的是拿命在拼！榆林公安的微博视频 ,,,"http://f.video.weibocdn.com/7UOLaX6Glx07CFe6fAv60104120024GG0E010.mp4?label=mp4_hd&template=368x640.24.0&trans_finger=6038099a530779e853bb78b617dbd3ab&Expires=1589690153&ssig=Yrf8%2F50zv%2F&KID=unistore,video",,2020-04-23,微博 weibo.com,27628,1752,1389,监控实拍民警抓捕涉毒人员,榆林公安
4496872112912395,IEE5lcdE7,【延续80年的情谊！#南京抗疫物资送到拉贝之孙手中#】21日，南京市政府筹集的一批防疫物资送到拉贝之孙托马斯·拉贝手中。托马斯·拉贝激动地说，在这一特殊时刻，来自中国的馈赠让他再一次深刻地认识到，中国人民从来不会忘记向朋友施以援手。他向中国政府和人民、向南京市政府、向中国大使馆表达最诚挚的谢意。托马斯·拉贝是德国海德堡大学医院教授。新冠疫情暴发后，他曾因当地药品和防护物资短缺向中国大使馆求助。中国驻德使馆将防疫物资送交拉贝后代,,"https://wx1.sinaimg.cn/large/a716fd45gy1ge3nql3r0oj20oz0gomzv.jpg,https://wx4.sinaimg.cn/large/a716fd45gy1ge3nql3l12j20p00gqdi2.jpg",,,2020-04-23,微博 weibo.com,6157,648,1478,南京抗疫物资送到拉贝之孙手中,
4496861337671155,IEDNXwbCj,【#毛乌素沙漠即将从陕西版图消失#】记者从陕西省林业局获悉，榆林沙化土地治理率已达93.24%，意味着毛乌素沙漠即将从陕西版图“消失”。该沙漠是中国四大沙漠之一，总面积4.22万平方公里，其中一半面积在陕西榆林境内。榆林以年1.62%的荒漠化逆转速率，不断缩小沙漠面积，栽种的树木按1米株距排开，可绕地球赤道54圈。毛乌素沙漠即将从陕西版图“消失”,,https://wx2.sinaimg.cn/large/a716fd45gy1ge3mhzyyyfj20jn0acdzc.jpg,,,2020-04-23,微博 weibo.com,142111,7307,27434,毛乌素沙漠即将从陕西版图消失,
4496857096946731,IEDH7t9a3,【正在直播：#一起云端赏珠峰#】每年5月是珠穆朗玛峰的最佳攀登季节。在登山季来临之前，5G信号进入珠峰！@人民日报 正在慢直播，带你云端赏珠峰，感受雪域高原盛景↓↓一起围观！ 人民日报的微博视频 . ,,,"http://f.video.weibocdn.com/eNFvB8wNlx07CJ55akqk0104121bsOX60E0q0.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&Expires=1589690153&ssig=DnE9q2bcQa&KID=unistore,video",,2020-04-23,微博网页版,12385,2176,863,一起云端赏珠峰,人民日报
4496849777799256,IEDvjwIWs,【#抗疫护士长时隔87天抱到女儿#，曾隔空看女儿跳舞却不敢抱】4月20日，东莞一位抗疫护士结束隔离回家，自大年三十上一线开始，她已经离家87天。期间女儿曾来隔离酒店门口，站在两米外为她跳舞庆生，她说当时看到女儿却不敢抱，感觉很心酸，回家一开门孩子就冲过来抱住了自己。一手video的秒拍视频 ,,,"http://miaopai.video.weibocdn.com/r6BegQsslx07CHITb4Ig01041200zZy90E013.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&Expires=1589690153&ssig=7Z6aA7RxN2&KID=unistore,video",,2020-04-23,微博 weibo.com,4403,435,1129,抗疫护士长时隔87天抱到女儿,
4496840441190366,IEDgg4ZFs,【为什么要读书？这里有#爱上读书的10个理由#】有诗和远方的人，生活不会寂寞。疫情期间，在医院，在地铁，在书店…总有一些人拿起书本默默阅读。脚步丈量不到的地方，文字可以。读书，就是让自己变得辽阔的过程。今天，#第25个世界读书日#。一起读书吧！ ,,"https://wx1.sinaimg.cn/large/a716fd45ly1ge3k3i93dzj20m80zhgqd.jpg,https://wx1.sinaimg.cn/large/a716fd45ly1ge3k3i93nuj20m80zhgpw.jpg,https://wx3.sinaimg.cn/large/a716fd45ly1ge3k3iago9j20m80zhwki.jpg,https://wx1.sinaimg.cn/large/a716fd45ly1ge3k3i8b8uj20m80zhgoa.jpg,https://wx1.sinaimg.cn/large/a716fd45ly1ge3k3i9ddhj20m80zhn1f.jpg,https://wx3.sinaimg.cn/large/a716fd45ly1ge3k3igtcaj20m80zh772.jpg,https://wx3.sinaimg.cn/large/a716fd45ly1ge3k3icv92j20m80zhgov.jpg,https://wx2.sinaimg.cn/large/a716fd45ly1ge3k3ihy5lj20m80zhacf.jpg,https://wx2.sinaimg.cn/large/a716fd45ly1ge3k3igfgsj20m80zh41k.jpg",,,2020-04-23,微博 weibo.com,18478,1805,6180,"爱上读书的10个理由,第25个世界读书日",
4496834330790140,IED6p3jyc,#全民飞花令#【春江水暖鸭先知！关于春天的诗句你知道多少？】人们常说春在乱花深处鸟声中，你感受到了吗？古代诗人对于春的赞美也数不胜数。今天世界读书日，加入@杨紫 @北师大康震 @关晓彤 @郦波 的“春暖花开”战队，到人民日报客户端参加飞花传令活动，一起感受古诗词的韵味！  人民日报的微博视频,,,"http://f.video.weibocdn.com/5k9jseIblx07CIxGNNmU01041200IyX30E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=1621fcd5d40969f1c74e6b06e52fcd54&Expires=1589690154&ssig=mPxc2VDcxy&KID=unistore,video",,2020-04-23,微博视频,167519,13327,319864,全民飞花令,"杨紫,北师大康震,关晓彤,郦波"
4496831113691523,IED1dfukH,【未来海空我守卫！#海军航大学员vlog酷帅变装#】那时的年少轻狂，那年的放荡不羁。从穿上军装的那一刻，从英雄梦开始的那一刻，一切，已悄然改变。海军航大的学员们拍摄创意短片↓↓逐梦深蓝，#人民海军生日快乐#！（海军航空大学）  人民日报的微博视频 ,,,"http://f.video.weibocdn.com/VsH97q5elx07CIwNHQlW01041200jldD0E010.mp4?label=mp4_720p&template=864x486.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&Expires=1589690153&ssig=doPTRvd5pT&KID=unistore,video",,2020-04-23,微博视频,15073,1421,1329,"海军航大学员vlog酷帅变装,人民海军生日快乐",
